Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,INSDC_center_alias,create_date,version,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,External_Id,Submitter_Id,common_name,Collection_Date,Strain,Isolation_source,specific_host,anonymized_name,COUNTRY,host_status,sub_species,supplier_name,ArrayExpress-SPECIES,Subject_ID,Scientific_Name,Collection_month,Collection_year,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),host_health_state,Isolate,PMID,Region,Tax_ID,Alias,ENA_checklist,SRA_accession,Title,Serovar,selection_source
ERR363302,WGS,GCA_000069185.1,200,508018000,PRJEB2779,SAMEA1965955,241945698,SC,public,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2013-11-04,2018-11-16,ERX336071,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:22Z,public,Illumina HiSeq 2000,7940190,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA1965955,RHS66-sc-2013-05-15T12:32:17Z-1626707,ERP001039,SC,2014-03-08T05:05:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA1965955,RHS66-sc-2013-05-15T12:32:17Z-1626707,Mycobacterium abscessus subsp. abscessus,2011,66,respiratory system,Homo sapiens,1626707,United Kingdom,Diseased,abscessus,RHS66,,,,,,,,,,,,,,,,,,,
ERR363303,WGS,GCA_000069185.1,200,514805000,PRJEB2779,SAMEA2071195,246247718,SC,public,"run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2013-11-04,2018-11-16,ERX336072,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:22Z,public,Illumina HiSeq 2000,7940202,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2071195,RHS67-sc-2013-05-15T12:32:18Z-1626708,ERP001039,SC,2014-03-08T05:05:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2071195,RHS67-sc-2013-05-15T12:32:18Z-1626708,Mycobacterium abscessus subsp. abscessus,2011,67,respiratory system,Homo sapiens,1626708,United Kingdom,Diseased,abscessus,RHS67,,,,,,,,,,,,,,,,,,,
ERR363304,WGS,GCA_000069185.1,200,470316800,PRJEB2779,SAMEA2070290,225250808,SC,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2013-11-04,2018-11-16,ERX336073,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:22Z,public,Illumina HiSeq 2000,7940214,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070290,RHS68-sc-2013-05-15T12:32:19Z-1626709,ERP001039,SC,2014-03-08T05:05:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2070290,RHS68-sc-2013-05-15T12:32:19Z-1626709,Mycobacterium abscessus subsp. abscessus,2011,68,respiratory system,Homo sapiens,1626709,United Kingdom,Diseased,abscessus,RHS68,,,,,,,,,,,,,,,,,,,
ERR363305,WGS,GCA_000069185.1,200,496862000,PRJEB2779,SAMEA2070701,236516309,SC,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2013-11-04,2018-11-16,ERX336074,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:22Z,public,Illumina HiSeq 2000,7940226,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070701,RHS69-sc-2013-05-15T12:32:20Z-1626710,ERP001039,SC,2014-03-08T05:05:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2070701,RHS69-sc-2013-05-15T12:32:20Z-1626710,Mycobacterium abscessus subsp. abscessus,2011,69,respiratory system,Homo sapiens,1626710,United Kingdom,Diseased,abscessus,RHS69,,,,,,,,,,,,,,,,,,,
ERR363306,WGS,GCA_000069185.1,200,535298600,PRJEB2779,SAMEA2071196,255851468,SC,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2013-11-04,2018-11-16,ERX336075,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7940238,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2071196,RHS70-sc-2013-05-15T12:32:21Z-1626711,ERP001039,SC,2014-03-08T05:05:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2071196,RHS70-sc-2013-05-15T12:32:21Z-1626711,Mycobacterium abscessus subsp. abscessus,2011,70,respiratory system,Homo sapiens,1626711,United Kingdom,Diseased,abscessus,RHS70,,,,,,,,,,,,,,,,,,,
ERR363307,WGS,GCA_000069185.1,200,506922800,PRJEB2779,SAMEA2070291,242128731,SC,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2013-11-04,2018-11-16,ERX336076,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7940250,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070291,RHS71-sc-2013-05-15T12:32:22Z-1626712,ERP001039,SC,2014-03-08T05:05:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2070291,RHS71-sc-2013-05-15T12:32:22Z-1626712,Mycobacterium abscessus subsp. abscessus,2011,71,respiratory system,Homo sapiens,1626712,United Kingdom,Diseased,abscessus,RHS71,,,,,,,,,,,,,,,,,,,
ERR363308,WGS,GCA_000069185.1,200,467221000,PRJEB2779,SAMEA2070702,225090780,SC,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2013-11-04,2018-11-16,ERX336077,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7940262,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070702,RHS72-sc-2013-05-15T12:32:23Z-1626713,ERP001039,SC,2014-03-08T05:05:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2070702,RHS72-sc-2013-05-15T12:32:23Z-1626713,Mycobacterium abscessus subsp. abscessus,2011,72,respiratory system,Homo sapiens,1626713,United Kingdom,Diseased,abscessus,RHS72,,,,,,,,,,,,,,,,,,,
ERR363309,WGS,GCA_000069185.1,200,590853600,PRJEB2779,SAMEA2071197,283278308,SC,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2013-11-04,2018-11-16,ERX336078,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7940179,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2071197,RHS73-sc-2013-05-15T12:32:24Z-1626714,ERP001039,SC,2014-03-08T05:06:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2071197,RHS73-sc-2013-05-15T12:32:24Z-1626714,Mycobacterium abscessus subsp. abscessus,2010,73,respiratory system,Homo sapiens,1626714,United Kingdom,Diseased,abscessus,RHS73,,,,,,,,,,,,,,,,,,,
ERR363310,WGS,GCA_000069185.1,200,510874000,PRJEB2779,SAMEA2070292,257652492,SC,public,"sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2013-11-04,2018-11-16,ERX336079,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7940191,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070292,RHS74-sc-2013-05-15T12:32:26Z-1626715,ERP001039,SC,2014-03-08T05:06:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2070292,RHS74-sc-2013-05-15T12:32:26Z-1626715,Mycobacterium abscessus subsp. abscessus,2009,74,respiratory system,Homo sapiens,1626715,United Kingdom,Diseased,abscessus,RHS74,,,,,,,,,,,,,,,,,,,
ERR363311,WGS,GCA_000069185.1,200,531641600,PRJEB2779,SAMEA2070703,278973306,SC,public,"run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2013-11-04,2018-11-16,ERX336080,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7940203,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. massiliense,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070703,RHS75-sc-2013-05-15T12:32:27Z-1626716,ERP001039,SC,2014-03-08T05:07:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2070703,RHS75-sc-2013-05-15T12:32:27Z-1626716,Mycobacterium abscessus subsp. massiliense,2008,75,respiratory system,Homo sapiens,1626716,United Kingdom,Diseased,massiliense,RHS75,,,,,,,,,,,,,,,,,,,
ERR363312,WGS,GCA_000069185.1,200,516538400,PRJEB2779,SAMEA2071198,274190785,SC,public,"run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2013-11-04,2018-11-16,ERX336081,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7940215,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. massiliense,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2071198,RHS76-sc-2013-05-15T12:32:28Z-1626717,ERP001039,SC,2014-03-08T05:07:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2071198,RHS76-sc-2013-05-15T12:32:28Z-1626717,Mycobacterium abscessus subsp. massiliense,2009,76,respiratory system,Homo sapiens,1626717,United Kingdom,Diseased,massiliense,RHS76,,,,,,,,,,,,,,,,,,,
ERR363313,WGS,GCA_000069185.1,200,530603200,PRJEB2779,SAMEA2070293,260932737,SC,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2013-11-04,2018-11-16,ERX336082,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7940227,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070293,RHS77-sc-2013-05-15T12:32:29Z-1626718,ERP001039,SC,2014-03-08T05:07:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2070293,RHS77-sc-2013-05-15T12:32:29Z-1626718,Mycobacterium abscessus subsp. abscessus,2010,77,respiratory system,Homo sapiens,1626718,United Kingdom,Diseased,abscessus,RHS77,,,,,,,,,,,,,,,,,,,
ERR363314,WGS,GCA_000069185.1,200,509306000,PRJEB2779,SAMEA2070704,249114530,SC,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2013-11-04,2018-11-16,ERX336083,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7940239,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070704,RHS78-sc-2013-05-15T12:32:30Z-1626719,ERP001039,SC,2014-03-08T05:07:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2070704,RHS78-sc-2013-05-15T12:32:30Z-1626719,Mycobacterium abscessus subsp. abscessus,2010,78,respiratory system,Homo sapiens,1626719,United Kingdom,Diseased,abscessus,RHS78,,,,,,,,,,,,,,,,,,,
ERR363315,WGS,GCA_000069185.1,200,513191600,PRJEB2779,SAMEA2071199,250322332,SC,public,"sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2013-11-04,2018-11-16,ERX336084,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7940251,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2071199,RHS79-sc-2013-05-15T12:32:32Z-1626720,ERP001039,SC,2014-03-08T05:07:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2071199,RHS79-sc-2013-05-15T12:32:32Z-1626720,Mycobacterium abscessus subsp. abscessus,2010,79,respiratory system,Homo sapiens,1626720,United Kingdom,Diseased,abscessus,RHS79,,,,,,,,,,,,,,,,,,,
ERR363316,WGS,GCA_000069185.1,200,24583600,PRJEB2779,SAMEA2070294,16682923,SC,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2013-11-04,2018-11-16,ERX336085,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2018-03-09T10:13:40Z,public,Illumina HiSeq 2000,7940263,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070294,RHS80-sc-2013-05-15T12:32:33Z-1626721,ERP001039,SC,2014-03-08T05:05:00Z,1,2013-08-27,2018-03-09,SAMEA2070294,RHS80-sc-2013-05-15T12:32:33Z-1626721,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR363317,WGS,GCA_000069185.1,200,535256200,PRJEB2779,SAMEA2070705,359868232,SC,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2013-11-04,2018-11-16,ERX336086,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2018-03-09T10:13:44Z,public,Illumina HiSeq 2000,7940180,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070705,RHS81-sc-2013-05-15T12:32:34Z-1626722,ERP001039,SC,2014-03-08T05:09:00Z,1,2013-08-27,2018-03-09,SAMEA2070705,RHS81-sc-2013-05-15T12:32:34Z-1626722,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR363318,WGS,GCA_000069185.1,200,162704200,PRJEB2779,SAMEA2071200,112834956,SC,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2013-11-04,2018-11-16,ERX336087,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2018-03-09T10:13:48Z,public,Illumina HiSeq 2000,7940192,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2071200,RHS82-sc-2013-05-15T12:32:35Z-1626723,ERP001039,SC,2014-03-08T05:08:00Z,1,2013-08-27,2018-03-09,SAMEA2071200,RHS82-sc-2013-05-15T12:32:35Z-1626723,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR363319,WGS,GCA_000069185.1,200,274277200,PRJEB2779,SAMEA2070295,184380041,SC,public,"run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2013-11-04,2018-11-16,ERX336088,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2018-03-09T10:13:40Z,public,Illumina HiSeq 2000,7940204,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070295,RHS83-sc-2013-05-15T12:32:36Z-1626724,ERP001039,SC,2014-03-08T05:08:00Z,1,2013-08-27,2018-03-09,SAMEA2070295,RHS83-sc-2013-05-15T12:32:36Z-1626724,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR363320,WGS,GCA_000069185.1,200,485378200,PRJEB2779,SAMEA2070706,249320197,SC,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2013-11-04,2018-11-16,ERX336089,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7940216,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. massiliense,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070706,RVI84-sc-2013-05-15T12:32:37Z-1626725,ERP001039,SC,2014-03-08T05:09:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2070706,RVI84-sc-2013-05-15T12:32:37Z-1626725,Mycobacterium abscessus subsp. massiliense,2012,84,respiratory system,Homo sapiens,1626725,United Kingdom,Diseased,massiliense,RVI84,,,,,,,,,,,,,,,,,,,
ERR363321,WGS,GCA_000069185.1,200,489392400,PRJEB2779,SAMEA2071201,241178725,SC,public,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2013-11-04,2018-11-16,ERX336090,Wellcome Sanger Institute,2013-08-27T17:00:51Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7940228,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2071201,SVH85-sc-2013-05-15T12:32:38Z-1626726,ERP001039,SC,2014-03-08T05:09:00Z,1,2013-08-27,"2016-10-21,2017-03-08",SAMEA2071201,SVH85-sc-2013-05-15T12:32:38Z-1626726,Mycobacterium abscessus subsp. abscessus,1900/2015,85,respiratory system,Homo sapiens,1626726,Ireland,Diseased,abscessus,SVH85,,,,,,,,,,,,,,,,,,,
ERR363322,WGS,GCA_000069185.1,200,507837400,PRJEB2779,SAMEA2070296,348132773,SC,public,"run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2013-11-04,2018-11-16,ERX336091,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2018-03-09T10:13:40Z,public,Illumina HiSeq 2000,7911645,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070296,SVH86-sc-2013-05-15T12:32:39Z-1626727,ERP001039,SC,2014-03-08T05:09:00Z,1,2013-09-03,2018-03-09,SAMEA2070296,SVH86-sc-2013-05-15T12:32:39Z-1626727,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR363323,WGS,GCA_000069185.1,200,500260400,PRJEB2779,SAMEA2070707,255271525,SC,public,"run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2013-11-04,2018-11-16,ERX336092,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7911657,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070707,SVH87-sc-2013-05-15T12:32:40Z-1626728,ERP001039,SC,2014-03-08T05:09:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070707,SVH87-sc-2013-05-15T12:32:40Z-1626728,Mycobacterium abscessus subsp. abscessus,1900/2015,87,respiratory system,Homo sapiens,1626728,Ireland,Diseased,abscessus,SVH87,,,,,,,,,,,,,,,,,,,
ERR363324,WGS,GCA_000069185.1,200,514485000,PRJEB2779,SAMEA2071202,265450192,SC,public,"run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2013-11-04,2018-11-16,ERX336093,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7911669,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2071202,SVH88-sc-2013-05-15T12:32:41Z-1626729,ERP001039,SC,2014-03-08T05:10:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2071202,SVH88-sc-2013-05-15T12:32:41Z-1626729,Mycobacterium abscessus subsp. abscessus,1900/2015,88,respiratory system,Homo sapiens,1626729,Ireland,Diseased,abscessus,SVH88,,,,,,,,,,,,,,,,,,,
ERR363325,WGS,GCA_000069185.1,200,498543800,PRJEB2779,SAMEA2070297,254399090,SC,public,"run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2013-11-04,2018-11-16,ERX336094,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7911681,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070297,SVH89-sc-2013-05-15T12:32:42Z-1626730,ERP001039,SC,2014-03-08T05:10:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070297,SVH89-sc-2013-05-15T12:32:42Z-1626730,Mycobacterium abscessus subsp. abscessus,1900/2015,89,respiratory system,Homo sapiens,1626730,Ireland,Diseased,abscessus,SVH89,,,,,,,,,,,,,,,,,,,
ERR363326,WGS,GCA_000069185.1,200,517650400,PRJEB2779,SAMEA2070708,357345113,SC,public,"run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2013-11-04,2018-11-16,ERX336095,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2018-03-09T10:13:44Z,public,Illumina HiSeq 2000,7911693,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070708,SVH90-sc-2013-05-15T12:32:43Z-1626731,ERP001039,SC,2014-03-08T05:10:00Z,1,2013-09-03,2018-03-09,SAMEA2070708,SVH90-sc-2013-05-15T12:32:43Z-1626731,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR363327,WGS,GCA_000069185.1,200,487643400,PRJEB2779,SAMEA2071203,334854404,SC,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2013-11-04,2018-11-16,ERX336096,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2018-03-09T10:13:48Z,public,Illumina HiSeq 2000,7911705,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2071203,SVH91-sc-2013-05-15T12:32:44Z-1626732,ERP001039,SC,2014-03-08T05:10:00Z,1,2013-09-03,2018-03-09,SAMEA2071203,SVH91-sc-2013-05-15T12:32:44Z-1626732,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR363328,WGS,GCA_000069185.1,200,545248200,PRJEB2779,SAMEA1966527,373532614,SC,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2013-11-04,2018-11-16,ERX336097,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2018-03-09T10:13:40Z,public,Illumina HiSeq 2000,7911717,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA1966527,SVH92-sc-2013-05-15T12:32:46Z-1626733,ERP001039,SC,2014-03-08T05:12:00Z,1,2013-09-03,2018-03-09,SAMEA1966527,SVH92-sc-2013-05-15T12:32:46Z-1626733,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR363329,WGS,GCA_000069185.1,200,508466600,PRJEB2779,SAMEA2070709,275096088,SC,public,"sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2013-11-04,2018-11-16,ERX336098,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7911729,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. massiliense,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070709,SVH93-sc-2013-05-15T12:32:47Z-1626734,ERP001039,SC,2014-03-08T05:12:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070709,SVH93-sc-2013-05-15T12:32:47Z-1626734,Mycobacterium abscessus subsp. massiliense,1900/2015,93,respiratory system,Homo sapiens,1626734,Ireland,Diseased,massiliense,SVH93,,,,,,,,,,,,,,,,,,,
ERR363330,WGS,GCA_000069185.1,200,491940200,PRJEB2779,SAMEA2071230,259695505,SC,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2013-11-04,2018-11-16,ERX336099,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7911646,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2071230,AHL94-sc-2013-05-15T12:32:48Z-1626735,ERP001039,SC,2014-03-08T05:11:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2071230,AHL94-sc-2013-05-15T12:32:48Z-1626735,Mycobacterium abscessus subsp. abscessus,2011,94,respiratory system,Homo sapiens,1626735,United Kingdom,Diseased,abscessus,AHL94,,,,,,,,,,,,,,,,,,,
ERR363331,WGS,GCA_000069185.1,200,523672400,PRJEB2779,SAMEA2070298,274529802,SC,public,"run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2013-11-04,2018-11-16,ERX336100,Wellcome Sanger Institute,2013-09-03T09:11:13Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7911658,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070298,AHL95-sc-2013-05-15T12:32:49Z-1626736,ERP001039,SC,2014-03-08T05:12:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070298,AHL95-sc-2013-05-15T12:32:49Z-1626736,Mycobacterium abscessus subsp. abscessus,2011,95,respiratory system,Homo sapiens,1626736,United Kingdom,Diseased,abscessus,AHL95,,,,,,,,,,,,,,,,,,,
ERR363332,WGS,GCA_000069185.1,200,484991800,PRJEB2779,SAMEA2070710,267855235,SC,public,"run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2013-11-04,2018-11-16,ERX336101,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:23Z,public,Illumina HiSeq 2000,7911670,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2014-03-14T00:00:00Z,SAMEA2070710,AHL96-sc-2013-05-15T12:32:50Z-1626738,ERP001039,SC,2014-03-08T05:11:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070710,AHL96-sc-2013-05-15T12:32:50Z-1626738,Mycobacterium abscessus subsp. abscessus,2011,96,respiratory system,Homo sapiens,1626738,United Kingdom,Diseased,abscessus,AHL96,,,,,,,,,,,,,,,,,,,
